id,book,unit_index,lesson_no,unit_title,lesson_title_en,audio_url,lrc_url,audio_85_url,lrc_85_url,video_collection_embed,video_collection_watch,video_lesson_embed,video_lesson_watch,video_note
134,NCE2,62,62,62.After the Fire,After the Fire,https://nce.mleo.site/NCE2/62.After%20the%20Fire.mp3,https://nce.mleo.site/NCE2/62.After%20the%20Fire.lrc,https://85.mleo.site/NCE2/NCE2%281985%20British%20accent%29_62.mp3,https://85.mleo.site/NCE2/NCE2%281985%20British%20accent%29_62.lrc,https://player.bilibili.com/player.html?bvid=BV1XA4y1o72C&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1XA4y1o72C/,https://player.bilibili.com/player.html?bvid=BV1cu411x7BR&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1cu411x7BR,"官方合集《新概念英语 第二册 L49～L96｜胶学 x 刘羽Leo》(共179P), 按 L062 分P定位; 另有单课切片直链(胶学课程,第三方整理), 见 video_lesson_* 字段"
135,NCE2,63,63,63.She Was Not Amused,She Was Not Amused,https://nce.mleo.site/NCE2/63.She%20Was%20Not%20Amused.mp3,https://nce.mleo.site/NCE2/63.She%20Was%20Not%20Amused.lrc,https://85.mleo.site/NCE2/NCE2%281985%20British%20accent%29_63.mp3,https://85.mleo.site/NCE2/NCE2%281985%20British%20accent%29_63.lrc,https://player.bilibili.com/player.html?bvid=BV1XA4y1o72C&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1XA4y1o72C/,https://player.bilibili.com/player.html?bvid=BV1Wo4y1u7gV&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1Wo4y1u7gV,"官方合集《新概念英语 第二册 L49～L96｜胶学 x 刘羽Leo》(共179P), 按 L063 分P定位; 另有单课切片直链(胶学课程,第三方整理), 见 video_lesson_* 字段"
136,NCE2,64,64,64.The Channel Tunnel,The Channel Tunnel,https://nce.mleo.site/NCE2/64.The%20Channel%20Tunnel.mp3,https://nce.mleo.site/NCE2/64.The%20Channel%20Tunnel.lrc,https://85.mleo.site/NCE2/NCE2%281985%20British%20accent%29_64.mp3,https://85.mleo.site/NCE2/NCE2%281985%20British%20accent%29_64.lrc,https://player.bilibili.com/player.html?bvid=BV1XA4y1o72C&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1XA4y1o72C/,https://player.bilibili.com/player.html?bvid=BV1VM4y1e7aV&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1VM4y1e7aV,"官方合集《新概念英语 第二册 L49～L96｜胶学 x 刘羽Leo》(共179P), 按 L064 分P定位; 另有单课切片直链(胶学课程,第三方整理), 见 video_lesson_* 字段"
137,NCE2,65,65,65.Jumbo Versus the Police,Jumbo Versus the Police,https://nce.mleo.site/NCE2/65.Jumbo%20Versus%20the%20Police.mp3,https://nce.mleo.site/NCE2/65.Jumbo%20Versus%20the%20Police.lrc,https://85.mleo.site/NCE2/NCE2%281985%20British%20accent%29_65.mp3,https://85.mleo.site/NCE2/NCE2%281985%20British%20accent%29_65.lrc,https://player.bilibili.com/player.html?bvid=BV1XA4y1o72C&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1XA4y1o72C/,https://player.bilibili.com/player.html?bvid=BV13k4y1p7mh&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV13k4y1p7mh,"官方合集《新概念英语 第二册 L49～L96｜胶学 x 刘羽Leo》(共179P), 按 L065 分P定位; 另有单课切片直链(胶学课程,第三方整理), 见 video_lesson_* 字段"
138,NCE2,66,66,66.Sweet as Honey,Sweet as Honey,https://nce.mleo.site/NCE2/66.Sweet%20as%20Honey.mp3,https://nce.mleo.site/NCE2/66.Sweet%20as%20Honey.lrc,https://85.mleo.site/NCE2/NCE2%281985%20British%20accent%29_66.mp3,https://85.mleo.site/NCE2/NCE2%281985%20British%20accent%29_66.lrc,https://player.bilibili.com/player.html?bvid=BV1XA4y1o72C&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1XA4y1o72C/,https://player.bilibili.com/player.html?bvid=BV1r8411o7HU&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1r8411o7HU,"官方合集《新概念英语 第二册 L49～L96｜胶学 x 刘羽Leo》(共179P), 按 L066 分P定位; 另有单课切片直链(胶学课程,第三方整理), 见 video_lesson_* 字段"
139,NCE2,67,67,67.Volcanoes,Volcanoes,https://nce.mleo.site/NCE2/67.Volcanoes.mp3,https://nce.mleo.site/NCE2/67.Volcanoes.lrc,https://85.mleo.site/NCE2/NCE2%281985%20British%20accent%29_67.mp3,https://85.mleo.site/NCE2/NCE2%281985%20British%20accent%29_67.lrc,https://player.bilibili.com/player.html?bvid=BV1XA4y1o72C&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1XA4y1o72C/,https://player.bilibili.com/player.html?bvid=BV1Uo4y1E7Pg&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1Uo4y1E7Pg,"官方合集《新概念英语 第二册 L49～L96｜胶学 x 刘羽Leo》(共179P), 按 L067 分P定位; 另有单课切片直链(胶学课程,第三方整理), 见 video_lesson_* 字段"
140,NCE2,68,68,68.Persistent,Persistent,https://nce.mleo.site/NCE2/68.Persistent.mp3,https://nce.mleo.site/NCE2/68.Persistent.lrc,https://85.mleo.site/NCE2/NCE2%281985%20British%20accent%29_68.mp3,https://85.mleo.site/NCE2/NCE2%281985%20British%20accent%29_68.lrc,https://player.bilibili.com/player.html?bvid=BV1XA4y1o72C&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1XA4y1o72C/,https://player.bilibili.com/player.html?bvid=BV1JP411B7s2&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1JP411B7s2,"官方合集《新概念英语 第二册 L49～L96｜胶学 x 刘羽Leo》(共179P), 按 L068 分P定位; 另有单课切片直链(胶学课程,第三方整理), 见 video_lesson_* 字段"
141,NCE2,69,69,69.But not Murder,But not Murder,https://nce.mleo.site/NCE2/69.But%20not%20Murder.mp3,https://nce.mleo.site/NCE2/69.But%20not%20Murder.lrc,https://85.mleo.site/NCE2/NCE2%281985%20British%20accent%29_69.mp3,https://85.mleo.site/NCE2/NCE2%281985%20British%20accent%29_69.lrc,https://player.bilibili.com/player.html?bvid=BV1XA4y1o72C&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1XA4y1o72C/,https://player.bilibili.com/player.html?bvid=BV1m8411Z7hN&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1m8411Z7hN,"官方合集《新概念英语 第二册 L49～L96｜胶学 x 刘羽Leo》(共179P), 按 L069 分P定位; 另有单课切片直链(胶学课程,第三方整理), 见 video_lesson_* 字段"
142,NCE2,70,70,70.Red for Danger,Red for Danger,https://nce.mleo.site/NCE2/70.Red%20for%20Danger.mp3,https://nce.mleo.site/NCE2/70.Red%20for%20Danger.lrc,https://85.mleo.site/NCE2/NCE2%281985%20British%20accent%29_70.mp3,https://85.mleo.site/NCE2/NCE2%281985%20British%20accent%29_70.lrc,https://player.bilibili.com/player.html?bvid=BV1XA4y1o72C&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1XA4y1o72C/,https://player.bilibili.com/player.html?bvid=BV1NN411k7xd&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1NN411k7xd,"官方合集《新概念英语 第二册 L49～L96｜胶学 x 刘羽Leo》(共179P), 按 L070 分P定位; 另有单课切片直链(胶学课程,第三方整理), 见 video_lesson_* 字段"
143,NCE2,71,71,71.A Famous Clock,A Famous Clock,https://nce.mleo.site/NCE2/71.A%20Famous%20Clock.mp3,https://nce.mleo.site/NCE2/71.A%20Famous%20Clock.lrc,https://85.mleo.site/NCE2/NCE2%281985%20British%20accent%29_71.mp3,https://85.mleo.site/NCE2/NCE2%281985%20British%20accent%29_71.lrc,https://player.bilibili.com/player.html?bvid=BV1XA4y1o72C&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1XA4y1o72C/,https://player.bilibili.com/player.html?bvid=BV1du411a7w2&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1du411a7w2,"官方合集《新概念英语 第二册 L49～L96｜胶学 x 刘羽Leo》(共179P), 按 L071 分P定位; 另有单课切片直链(胶学课程,第三方整理), 见 video_lesson_* 字段"
144,NCE2,72,72,72.A Car Called Bluebird,A Car Called Bluebird,https://nce.mleo.site/NCE2/72.A%20Car%20Called%20Bluebird.mp3,https://nce.mleo.site/NCE2/72.A%20Car%20Called%20Bluebird.lrc,https://85.mleo.site/NCE2/NCE2%281985%20British%20accent%29_72.mp3,https://85.mleo.site/NCE2/NCE2%281985%20British%20accent%29_72.lrc,https://player.bilibili.com/player.html?bvid=BV1XA4y1o72C&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1XA4y1o72C/,https://player.bilibili.com/player.html?bvid=BV1QN411r7YM&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1QN411r7YM,"官方合集《新概念英语 第二册 L49～L96｜胶学 x 刘羽Leo》(共179P), 按 L072 分P定位; 另有单课切片直链(胶学课程,第三方整理), 见 video_lesson_* 字段"
145,NCE2,73,73,73.The Record-Holder,The Record-Holder,https://nce.mleo.site/NCE2/73.The%20Record-Holder.mp3,https://nce.mleo.site/NCE2/73.The%20Record-Holder.lrc,https://85.mleo.site/NCE2/NCE2%281985%20British%20accent%29_73.mp3,https://85.mleo.site/NCE2/NCE2%281985%20British%20accent%29_73.lrc,https://player.bilibili.com/player.html?bvid=BV1XA4y1o72C&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1XA4y1o72C/,https://player.bilibili.com/player.html?bvid=BV11j411Q7nd&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV11j411Q7nd,"官方合集《新概念英语 第二册 L49～L96｜胶学 x 刘羽Leo》(共179P), 按 L073 分P定位; 另有单课切片直链(胶学课程,第三方整理), 见 video_lesson_* 字段"
146,NCE2,74,74,74.Out of the Limelight,Out of the Limelight,https://nce.mleo.site/NCE2/74.Out%20of%20the%20Limelight.mp3,https://nce.mleo.site/NCE2/74.Out%20of%20the%20Limelight.lrc,https://85.mleo.site/NCE2/NCE2%281985%20British%20accent%29_74.mp3,https://85.mleo.site/NCE2/NCE2%281985%20British%20accent%29_74.lrc,https://player.bilibili.com/player.html?bvid=BV1XA4y1o72C&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1XA4y1o72C/,https://player.bilibili.com/player.html?bvid=BV1fh411K7w1&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1fh411K7w1,"官方合集《新概念英语 第二册 L49～L96｜胶学 x 刘羽Leo》(共179P), 按 L074 分P定位; 另有单课切片直链(胶学课程,第三方整理), 见 video_lesson_* 字段"
147,NCE2,75,75,75.SOS,SOS,https://nce.mleo.site/NCE2/75.SOS.mp3,https://nce.mleo.site/NCE2/75.SOS.lrc,https://85.mleo.site/NCE2/NCE2%281985%20British%20accent%29_75.mp3,https://85.mleo.site/NCE2/NCE2%281985%20British%20accent%29_75.lrc,https://player.bilibili.com/player.html?bvid=BV1XA4y1o72C&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1XA4y1o72C/,https://player.bilibili.com/player.html?bvid=BV1sh411T7vU&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1sh411T7vU,"官方合集《新概念英语 第二册 L49～L96｜胶学 x 刘羽Leo》(共179P), 按 L075 分P定位; 另有单课切片直链(胶学课程,第三方整理), 见 video_lesson_* 字段"
148,NCE2,76,76,76.April Fools' Day,April Fools' Day,https://nce.mleo.site/NCE2/76.April%20Fools%27%20Day.mp3,https://nce.mleo.site/NCE2/76.April%20Fools%27%20Day.lrc,https://85.mleo.site/NCE2/NCE2%281985%20British%20accent%29_76.mp3,https://85.mleo.site/NCE2/NCE2%281985%20British%20accent%29_76.lrc,https://player.bilibili.com/player.html?bvid=BV1XA4y1o72C&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1XA4y1o72C/,https://player.bilibili.com/player.html?bvid=BV1bo4y1N7ti&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1bo4y1N7ti,"官方合集《新概念英语 第二册 L49～L96｜胶学 x 刘羽Leo》(共179P), 按 L076 分P定位; 另有单课切片直链(胶学课程,第三方整理), 见 video_lesson_* 字段"
149,NCE2,77,77,77.A Successful Operation,A Successful Operation,https://nce.mleo.site/NCE2/77.A%20Successful%20Operation.mp3,https://nce.mleo.site/NCE2/77.A%20Successful%20Operation.lrc,https://85.mleo.site/NCE2/NCE2%281985%20British%20accent%29_77.mp3,https://85.mleo.site/NCE2/NCE2%281985%20British%20accent%29_77.lrc,https://player.bilibili.com/player.html?bvid=BV1XA4y1o72C&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1XA4y1o72C/,https://player.bilibili.com/player.html?bvid=BV1fM4y1Y7R9&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1fM4y1Y7R9,"官方合集《新概念英语 第二册 L49～L96｜胶学 x 刘羽Leo》(共179P), 按 L077 分P定位; 另有单课切片直链(胶学课程,第三方整理), 见 video_lesson_* 字段"
150,NCE2,78,78,78.The Last One,The Last One,https://nce.mleo.site/NCE2/78.The%20Last%20One.mp3,https://nce.mleo.site/NCE2/78.The%20Last%20One.lrc,https://85.mleo.site/NCE2/NCE2%281985%20British%20accent%29_78.mp3,https://85.mleo.site/NCE2/NCE2%281985%20British%20accent%29_78.lrc,https://player.bilibili.com/player.html?bvid=BV1XA4y1o72C&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1XA4y1o72C/,https://player.bilibili.com/player.html?bvid=BV1Gh411T72e&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1Gh411T72e,"官方合集《新概念英语 第二册 L49～L96｜胶学 x 刘羽Leo》(共179P), 按 L078 分P定位; 另有单课切片直链(胶学课程,第三方整理), 见 video_lesson_* 字段"
151,NCE2,79,79,79.By Air,By Air,https://nce.mleo.site/NCE2/79.By%20Air.mp3,https://nce.mleo.site/NCE2/79.By%20Air.lrc,https://85.mleo.site/NCE2/NCE2%281985%20British%20accent%29_79.mp3,https://85.mleo.site/NCE2/NCE2%281985%20British%20accent%29_79.lrc,https://player.bilibili.com/player.html?bvid=BV1XA4y1o72C&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1XA4y1o72C/,https://player.bilibili.com/player.html?bvid=BV16s4y1y723&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV16s4y1y723,"官方合集《新概念英语 第二册 L49～L96｜胶学 x 刘羽Leo》(共179P), 按 L079 分P定位; 另有单课切片直链(胶学课程,第三方整理), 见 video_lesson_* 字段"
152,NCE2,80,80,80.The Crystal Palace,The Crystal Palace,https://nce.mleo.site/NCE2/80.The%20Crystal%20Palace.mp3,https://nce.mleo.site/NCE2/80.The%20Crystal%20Palace.lrc,https://85.mleo.site/NCE2/NCE2%281985%20British%20accent%29_80.mp3,https://85.mleo.site/NCE2/NCE2%281985%20British%20accent%29_80.lrc,https://player.bilibili.com/player.html?bvid=BV1XA4y1o72C&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1XA4y1o72C/,https://player.bilibili.com/player.html?bvid=BV1Es4y1y7HV&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1Es4y1y7HV,"官方合集《新概念英语 第二册 L49～L96｜胶学 x 刘羽Leo》(共179P), 按 L080 分P定位; 另有单课切片直链(胶学课程,第三方整理), 见 video_lesson_* 字段"
153,NCE2,81,81,81.Escape,Escape,https://nce.mleo.site/NCE2/81.Escape.mp3,https://nce.mleo.site/NCE2/81.Escape.lrc,https://85.mleo.site/NCE2/NCE2%281985%20British%20accent%29_81.mp3,https://85.mleo.site/NCE2/NCE2%281985%20British%20accent%29_81.lrc,https://player.bilibili.com/player.html?bvid=BV1XA4y1o72C&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1XA4y1o72C/,https://player.bilibili.com/player.html?bvid=BV1pm4y1a7j1&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1pm4y1a7j1,"官方合集《新概念英语 第二册 L49～L96｜胶学 x 刘羽Leo》(共179P), 按 L081 分P定位; 另有单课切片直链(胶学课程,第三方整理), 见 video_lesson_* 字段"
154,NCE2,82,82,82.Monster or Fish,Monster or Fish,https://nce.mleo.site/NCE2/82.Monster%20or%20Fish.mp3,https://nce.mleo.site/NCE2/82.Monster%20or%20Fish.lrc,https://85.mleo.site/NCE2/NCE2%281985%20British%20accent%29_82.mp3,https://85.mleo.site/NCE2/NCE2%281985%20British%20accent%29_82.lrc,https://player.bilibili.com/player.html?bvid=BV1XA4y1o72C&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1XA4y1o72C/,https://player.bilibili.com/player.html?bvid=BV1Pj411S79G&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1Pj411S79G,"官方合集《新概念英语 第二册 L49～L96｜胶学 x 刘羽Leo》(共179P), 按 L082 分P定位; 另有单课切片直链(胶学课程,第三方整理), 见 video_lesson_* 字段"
155,NCE2,83,83,83.After the Elections,After the Elections,https://nce.mleo.site/NCE2/83.After%20the%20Elections.mp3,https://nce.mleo.site/NCE2/83.After%20the%20Elections.lrc,https://85.mleo.site/NCE2/NCE2%281985%20British%20accent%29_83.mp3,https://85.mleo.site/NCE2/NCE2%281985%20British%20accent%29_83.lrc,https://player.bilibili.com/player.html?bvid=BV1XA4y1o72C&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1XA4y1o72C/,https://player.bilibili.com/player.html?bvid=BV1Ru411t7VM&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1Ru411t7VM,"官方合集《新概念英语 第二册 L49～L96｜胶学 x 刘羽Leo》(共179P), 按 L083 分P定位; 另有单课切片直链(胶学课程,第三方整理), 见 video_lesson_* 字段"
156,NCE2,84,84,84.On Strike,On Strike,https://nce.mleo.site/NCE2/84.On%20Strike.mp3,https://nce.mleo.site/NCE2/84.On%20Strike.lrc,https://85.mleo.site/NCE2/NCE2%281985%20British%20accent%29_84.mp3,https://85.mleo.site/NCE2/NCE2%281985%20British%20accent%29_84.lrc,https://player.bilibili.com/player.html?bvid=BV1XA4y1o72C&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1XA4y1o72C/,https://player.bilibili.com/player.html?bvid=BV1wF411o73s&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1wF411o73s,"官方合集《新概念英语 第二册 L49～L96｜胶学 x 刘羽Leo》(共179P), 按 L084 分P定位; 另有单课切片直链(胶学课程,第三方整理), 见 video_lesson_* 字段"
157,NCE2,85,85,85.Never Too Old To Learn,Never Too Old To Learn,https://nce.mleo.site/NCE2/85.Never%20Too%20Old%20To%20Learn.mp3,https://nce.mleo.site/NCE2/85.Never%20Too%20Old%20To%20Learn.lrc,https://85.mleo.site/NCE2/NCE2%281985%20British%20accent%29_85.mp3,https://85.mleo.site/NCE2/NCE2%281985%20British%20accent%29_85.lrc,https://player.bilibili.com/player.html?bvid=BV1XA4y1o72C&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1XA4y1o72C/,https://player.bilibili.com/player.html?bvid=BV14X4y1v7q4&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV14X4y1v7q4,"官方合集《新概念英语 第二册 L49～L96｜胶学 x 刘羽Leo》(共179P), 按 L085 分P定位; 另有单课切片直链(胶学课程,第三方整理), 见 video_lesson_* 字段"
158,NCE2,86,86,86.Out of Control,Out of Control,https://nce.mleo.site/NCE2/86.Out%20of%20Control.mp3,https://nce.mleo.site/NCE2/86.Out%20of%20Control.lrc,https://85.mleo.site/NCE2/NCE2%281985%20British%20accent%29_86.mp3,https://85.mleo.site/NCE2/NCE2%281985%20British%20accent%29_86.lrc,https://player.bilibili.com/player.html?bvid=BV1XA4y1o72C&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1XA4y1o72C/,https://player.bilibili.com/player.html?bvid=BV1is4y1r7hn&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1is4y1r7hn,"官方合集《新概念英语 第二册 L49～L96｜胶学 x 刘羽Leo》(共179P), 按 L086 分P定位; 另有单课切片直链(胶学课程,第三方整理), 见 video_lesson_* 字段"
159,NCE2,87,87,87.A Perfect Alibi,A Perfect Alibi,https://nce.mleo.site/NCE2/87.A%20Perfect%20Alibi.mp3,https://nce.mleo.site/NCE2/87.A%20Perfect%20Alibi.lrc,https://85.mleo.site/NCE2/NCE2%281985%20British%20accent%29_87.mp3,https://85.mleo.site/NCE2/NCE2%281985%20British%20accent%29_87.lrc,https://player.bilibili.com/player.html?bvid=BV1XA4y1o72C&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1XA4y1o72C/,https://player.bilibili.com/player.html?bvid=BV15h411N7bR&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV15h411N7bR,"官方合集《新概念英语 第二册 L49～L96｜胶学 x 刘羽Leo》(共179P), 按 L087 分P定位; 另有单课切片直链(胶学课程,第三方整理), 见 video_lesson_* 字段"
160,NCE2,88,88,88.Trapped in a Mine,Trapped in a Mine,https://nce.mleo.site/NCE2/88.Trapped%20in%20a%20Mine.mp3,https://nce.mleo.site/NCE2/88.Trapped%20in%20a%20Mine.lrc,https://85.mleo.site/NCE2/NCE2%281985%20British%20accent%29_88.mp3,https://85.mleo.site/NCE2/NCE2%281985%20British%20accent%29_88.lrc,https://player.bilibili.com/player.html?bvid=BV1XA4y1o72C&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1XA4y1o72C/,https://player.bilibili.com/player.html?bvid=BV1Yh411N71p&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1Yh411N71p,"官方合集《新概念英语 第二册 L49～L96｜胶学 x 刘羽Leo》(共179P), 按 L088 分P定位; 另有单课切片直链(胶学课程,第三方整理), 见 video_lesson_* 字段"
161,NCE2,89,89,89.A Slip of the Tongue,A Slip of the Tongue,https://nce.mleo.site/NCE2/89.A%20Slip%20of%20the%20Tongue.mp3,https://nce.mleo.site/NCE2/89.A%20Slip%20of%20the%20Tongue.lrc,https://85.mleo.site/NCE2/NCE2%281985%20British%20accent%29_89.mp3,https://85.mleo.site/NCE2/NCE2%281985%20British%20accent%29_89.lrc,https://player.bilibili.com/player.html?bvid=BV1XA4y1o72C&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1XA4y1o72C/,https://player.bilibili.com/player.html?bvid=BV19X4y1v7SH&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV19X4y1v7SH,"官方合集《新概念英语 第二册 L49～L96｜胶学 x 刘羽Leo》(共179P), 按 L089 分P定位; 另有单课切片直链(胶学课程,第三方整理), 见 video_lesson_* 字段"
162,NCE2,90,90,90.What's for Supper,What's for Supper,https://nce.mleo.site/NCE2/90.What%27s%20for%20Supper.mp3,https://nce.mleo.site/NCE2/90.What%27s%20for%20Supper.lrc,https://85.mleo.site/NCE2/NCE2%281985%20British%20accent%29_90.mp3,https://85.mleo.site/NCE2/NCE2%281985%20British%20accent%29_90.lrc,https://player.bilibili.com/player.html?bvid=BV1XA4y1o72C&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1XA4y1o72C/,https://player.bilibili.com/player.html?bvid=BV1gm4y1J7J9&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1gm4y1J7J9,"官方合集《新概念英语 第二册 L49～L96｜胶学 x 刘羽Leo》(共179P), 按 L090 分P定位; 另有单课切片直链(胶学课程,第三方整理), 见 video_lesson_* 字段"
163,NCE2,91,91,91.Three Men in a Basket,Three Men in a Basket,https://nce.mleo.site/NCE2/91.Three%20Men%20in%20a%20Basket.mp3,https://nce.mleo.site/NCE2/91.Three%20Men%20in%20a%20Basket.lrc,https://85.mleo.site/NCE2/NCE2%281985%20British%20accent%29_91.mp3,https://85.mleo.site/NCE2/NCE2%281985%20British%20accent%29_91.lrc,https://player.bilibili.com/player.html?bvid=BV1XA4y1o72C&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1XA4y1o72C/,https://player.bilibili.com/player.html?bvid=BV1vm4y1J7ZK&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1vm4y1J7ZK,"官方合集《新概念英语 第二册 L49～L96｜胶学 x 刘羽Leo》(共179P), 按 L091 分P定位; 另有单课切片直链(胶学课程,第三方整理), 见 video_lesson_* 字段"
164,NCE2,92,92,92.Asking for Trouble,Asking for Trouble,https://nce.mleo.site/NCE2/92.Asking%20for%20Trouble.mp3,https://nce.mleo.site/NCE2/92.Asking%20for%20Trouble.lrc,https://85.mleo.site/NCE2/NCE2%281985%20British%20accent%29_92.mp3,https://85.mleo.site/NCE2/NCE2%281985%20British%20accent%29_92.lrc,https://player.bilibili.com/player.html?bvid=BV1XA4y1o72C&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1XA4y1o72C/,https://player.bilibili.com/player.html?bvid=BV1BW4y1f7mZ&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1BW4y1f7mZ,"官方合集《新概念英语 第二册 L49～L96｜胶学 x 刘羽Leo》(共179P), 按 L092 分P定位; 另有单课切片直链(胶学课程,第三方整理), 见 video_lesson_* 字段"
165,NCE2,93,93,93.A Noble Gift,A Noble Gift,https://nce.mleo.site/NCE2/93.A%20Noble%20Gift.mp3,https://nce.mleo.site/NCE2/93.A%20Noble%20Gift.lrc,https://85.mleo.site/NCE2/NCE2%281985%20British%20accent%29_93.mp3,https://85.mleo.site/NCE2/NCE2%281985%20British%20accent%29_93.lrc,https://player.bilibili.com/player.html?bvid=BV1XA4y1o72C&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1XA4y1o72C/,https://player.bilibili.com/player.html?bvid=BV1vj411Z7Gp&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1vj411Z7Gp,"官方合集《新概念英语 第二册 L49～L96｜胶学 x 刘羽Leo》(共179P), 按 L093 分P定位; 另有单课切片直链(胶学课程,第三方整理), 见 video_lesson_* 字段"
166,NCE2,94,94,94.Future Champions,Future Champions,https://nce.mleo.site/NCE2/94.Future%20Champions.mp3,https://nce.mleo.site/NCE2/94.Future%20Champions.lrc,https://85.mleo.site/NCE2/NCE2%281985%20British%20accent%29_94.mp3,https://85.mleo.site/NCE2/NCE2%281985%20British%20accent%29_94.lrc,https://player.bilibili.com/player.html?bvid=BV1XA4y1o72C&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1XA4y1o72C/,https://player.bilibili.com/player.html?bvid=BV1Nh4y1j7zo&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1Nh4y1j7zo,"官方合集《新概念英语 第二册 L49～L96｜胶学 x 刘羽Leo》(共179P), 按 L094 分P定位; 另有单课切片直链(胶学课程,第三方整理), 见 video_lesson_* 字段"
167,NCE2,95,95,95.A Fantasy,A Fantasy,https://nce.mleo.site/NCE2/95.A%20Fantasy.mp3,https://nce.mleo.site/NCE2/95.A%20Fantasy.lrc,https://85.mleo.site/NCE2/NCE2%281985%20British%20accent%29_95.mp3,https://85.mleo.site/NCE2/NCE2%281985%20British%20accent%29_95.lrc,https://player.bilibili.com/player.html?bvid=BV1XA4y1o72C&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1XA4y1o72C/,https://player.bilibili.com/player.html?bvid=BV1WV4y1b7QE&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1WV4y1b7QE,"官方合集《新概念英语 第二册 L49～L96｜胶学 x 刘羽Leo》(共179P), 按 L095 分P定位; 另有单课切片直链(胶学课程,第三方整理), 见 video_lesson_* 字段"
